time,flow_anomaly_1_day_max,Seup,Selo,location
2013-01-01T00:00:00Z,-0.011604639,0.3427433,-0.36649412,Columbia Glaciated
2014-01-01T00:00:00Z,-0.13439637,0.21978734,-0.48998007,Columbia Glaciated
2015-01-01T00:00:00Z,-0.7480679,-0.39342478,-1.1028717,Columbia Glaciated
2016-01-01T00:00:00Z,-0.056877308,0.29854196,-0.41148487,Columbia Glaciated
2017-01-01T00:00:00Z,0.8552428,1.2100934,0.49824676,Columbia Glaciated
2018-01-01T00:00:00Z,0.9557038,1.3116114,0.5999749,Columbia Glaciated
1981-01-01T00:00:00Z,0.0493823,0.3840603,-0.2860963,Columbia Unglaciated
1982-01-01T00:00:00Z,0.809957,1.144521,0.47464392,Columbia Unglaciated
1983-01-01T00:00:00Z,0.34522048,0.67995,0.009366755,Columbia Unglaciated
1984-01-01T00:00:00Z,0.7621838,1.098718,0.42681292,Columbia Unglaciated
1985-01-01T00:00:00Z,-0.22722887,0.10816896,-0.5621129,Columbia Unglaciated
1986-01-01T00:00:00Z,0.96732855,1.3018314,0.63153315,Columbia Unglaciated
1987-01-01T00:00:00Z,-0.38865286,-0.052380875,-0.7236484,Columbia Unglaciated
1988-01-01T00:00:00Z,-0.7198408,-0.38470644,-1.0546794,Columbia Unglaciated
1989-01-01T00:00:00Z,-0.3848227,-0.05013453,-0.7200175,Columbia Unglaciated
1990-01-01T00:00:00Z,-0.51325494,-0.17795765,-0.8483722,Columbia Unglaciated
1991-01-01T00:00:00Z,-0.07388956,0.262442,-0.4089067,Columbia Unglaciated
1992-01-01T00:00:00Z,-1.008531,-0.6737636,-1.343551,Columbia Unglaciated
1993-01-01T00:00:00Z,0.14712165,0.4824602,-0.18763033,Columbia Unglaciated
1994-01-01T00:00:00Z,-1.1478924,-0.813054,-1.4832046,Columbia Unglaciated
1995-01-01T00:00:00Z,0.16747676,0.50248164,-0.16739528,Columbia Unglaciated
1996-01-01T00:00:00Z,1.8686329,2.204592,1.5322257,Columbia Unglaciated
1997-01-01T00:00:00Z,1.6666539,2.0016656,1.3318219,Columbia Unglaciated
1998-01-01T00:00:00Z,-0.1451266,0.18967536,-0.48007438,Columbia Unglaciated
1999-01-01T00:00:00Z,0.313024,0.6475711,-0.022456547,Columbia Unglaciated
2000-01-01T00:00:00Z,-0.5437359,-0.20902942,-0.88057137,Columbia Unglaciated
2001-01-01T00:00:00Z,-1.2172714,-0.882214,-1.552154,Columbia Unglaciated
2002-01-01T00:00:00Z,-0.24333493,0.0916434,-0.57826936,Columbia Unglaciated
2003-01-01T00:00:00Z,-0.03544338,0.29931235,-0.37079751,Columbia Unglaciated
2004-01-01T00:00:00Z,-0.47897553,-0.14431155,-0.81417567,Columbia Unglaciated
2005-01-01T00:00:00Z,-0.58595616,-0.25065398,-0.9207175,Columbia Unglaciated
2006-01-01T00:00:00Z,0.65593404,0.9906644,0.32088208,Columbia Unglaciated
2007-01-01T00:00:00Z,-0.3797673,-0.044593837,-0.7146239,Columbia Unglaciated
2008-01-01T00:00:00Z,-0.045455944,0.28942874,-0.3808393,Columbia Unglaciated
2009-01-01T00:00:00Z,0.366084,0.7014206,0.030926278,Columbia Unglaciated
2010-01-01T00:00:00Z,-0.22465874,0.110975064,-0.5627108,Columbia Unglaciated
2011-01-01T00:00:00Z,0.6242172,0.9588368,0.2876702,Columbia Unglaciated
2012-01-01T00:00:00Z,0.19265765,0.52718216,-0.1428333,Columbia Unglaciated
2013-01-01T00:00:00Z,-0.3963962,-0.061642397,-0.7313898,Columbia Unglaciated
2014-01-01T00:00:00Z,-0.095407575,0.23912509,-0.43147543,Columbia Unglaciated
2015-01-01T00:00:00Z,-0.42794535,-0.09236308,-0.7629692,Columbia Unglaciated
2016-01-01T00:00:00Z,-0.14778017,0.18705037,-0.48281777,Columbia Unglaciated
2017-01-01T00:00:00Z,0.7354699,1.0705833,0.40067795,Columbia Unglaciated
2018-01-01T00:00:00Z,-0.24654743,0.08829605,-0.5822055,Columbia Unglaciated
1981-01-01T00:00:00Z,-0.30296633,0.09584851,-0.7010831,OR & N CA Coast
1982-01-01T00:00:00Z,1.581958,1.9811764,1.183749,OR & N CA Coast
1983-01-01T00:00:00Z,0.90690714,1.3051953,0.5085588,OR & N CA Coast
1984-01-01T00:00:00Z,-0.023147695,0.37518337,-0.42289525,OR & N CA Coast
1985-01-01T00:00:00Z,-0.3872258,0.01103036,-0.7855177,OR & N CA Coast
1986-01-01T00:00:00Z,1.0700085,1.4677476,0.6707367,OR & N CA Coast
1987-01-01T00:00:00Z,-0.5654242,-0.16707711,-0.9636757,OR & N CA Coast
1988-01-01T00:00:00Z,-0.5378676,-0.13984884,-0.93639517,OR & N CA Coast
1989-01-01T00:00:00Z,-0.35820678,0.03996439,-0.756908,OR & N CA Coast
1990-01-01T00:00:00Z,-0.4306087,-0.031749584,-0.8289912,OR & N CA Coast
1991-01-01T00:00:00Z,-0.64350826,-0.24463777,-1.0419971,OR & N CA Coast
1992-01-01T00:00:00Z,-0.78489226,-0.386433,-1.1831385,OR & N CA Coast
1993-01-01T00:00:00Z,0.16499339,0.5632844,-0.23345025,OR & N CA Coast
1994-01-01T00:00:00Z,-0.9841486,-0.5854841,-1.3822411,OR & N CA Coast
1995-01-01T00:00:00Z,0.7781522,1.1770246,0.38016772,OR & N CA Coast
1996-01-01T00:00:00Z,0.7607135,1.1619953,0.3608998,OR & N CA Coast
1997-01-01T00:00:00Z,1.6862036,2.0875342,1.2797086,OR & N CA Coast
1998-01-01T00:00:00Z,0.22482902,0.62255025,-0.17445004,OR & N CA Coast
1999-01-01T00:00:00Z,0.428263,0.82727313,0.030224696,OR & N CA Coast
2000-01-01T00:00:00Z,0.22784327,0.6277161,-0.17055735,OR & N CA Coast
2001-01-01T00:00:00Z,-1.2274555,-0.82939947,-1.6259351,OR & N CA Coast
2002-01-01T00:00:00Z,-0.45230103,-0.054240383,-0.8507965,OR & N CA Coast
2003-01-01T00:00:00Z,-0.14235967,0.25551045,-0.54111695,OR & N CA Coast
2004-01-01T00:00:00Z,-0.12963876,0.2684736,-0.5285534,OR & N CA Coast
2005-01-01T00:00:00Z,-0.39282295,0.0052226703,-0.7915586,OR & N CA Coast
2006-01-01T00:00:00Z,1.1028956,1.503499,0.69947666,OR & N CA Coast
2007-01-01T00:00:00Z,-0.14728524,0.25120002,-0.54548615,OR & N CA Coast
2008-01-01T00:00:00Z,-0.10846891,0.29094622,-0.50723207,OR & N CA Coast
2009-01-01T00:00:00Z,-0.14716136,0.25134698,-0.545314,OR & N CA Coast
2010-01-01T00:00:00Z,-0.59070724,-0.19240604,-0.9889612,OR & N CA Coast
2011-01-01T00:00:00Z,0.0148001965,0.41300362,-0.38358974,OR & N CA Coast
2012-01-01T00:00:00Z,0.08232192,0.4807866,-0.31591955,OR & N CA Coast
2013-01-01T00:00:00Z,-0.01654413,0.38141623,-0.41514328,OR & N CA Coast
2014-01-01T00:00:00Z,-0.7952347,-0.39746016,-1.1951917,OR & N CA Coast
2015-01-01T00:00:00Z,-0.09305697,0.3063606,-0.49604604,OR & N CA Coast
2016-01-01T00:00:00Z,0.22344889,0.6219372,-0.17479719,OR & N CA Coast
2017-01-01T00:00:00Z,0.6774105,1.0756856,0.27914426,OR & N CA Coast
2018-01-01T00:00:00Z,-0.6697163,-0.2707269,-1.0683897,OR & N CA Coast
1981-01-01T00:00:00Z,-0.35844633,-0.0016657753,-0.71389556,S CA Bight
1982-01-01T00:00:00Z,0.21092163,0.5700336,-0.14542305,S CA Bight
1983-01-01T00:00:00Z,1.6518388,2.0072546,1.294592,S CA Bight
1984-01-01T00:00:00Z,-0.2621793,0.094028726,-0.6178798,S CA Bight
1985-01-01T00:00:00Z,-0.5376181,-0.18152475,-0.89351773,S CA Bight
1986-01-01T00:00:00Z,0.24842085,0.6071415,-0.107618354,S CA Bight
1987-01-01T00:00:00Z,-0.48235443,-0.12571372,-0.83784646,S CA Bight
1988-01-01T00:00:00Z,-0.534353,-0.17778732,-0.89081186,S CA Bight
1989-01-01T00:00:00Z,-0.66209465,-0.30618742,-1.0185105,S CA Bight
1990-01-01T00:00:00Z,-0.6967383,-0.34110662,-1.0539218,S CA Bight
1991-01-01T00:00:00Z,0.1891486,0.54508334,-0.16676064,S CA Bight
1992-01-01T00:00:00Z,0.16949092,0.52551794,-0.18797077,S CA Bight
1993-01-01T00:00:00Z,1.3881025,1.7453215,1.0323068,S CA Bight
1994-01-01T00:00:00Z,-0.51994133,-0.16379438,-0.87587726,S CA Bight
1995-01-01T00:00:00Z,1.9649348,2.3240693,1.6073786,S CA Bight
1996-01-01T00:00:00Z,-0.12602115,0.2293205,-0.482961,S CA Bight
1997-01-01T00:00:00Z,0.049815666,0.40923494,-0.30763316,S CA Bight
1998-01-01T00:00:00Z,1.5348451,1.890608,1.1749161,S CA Bight
1999-01-01T00:00:00Z,-0.5238138,-0.1674545,-0.8795258,S CA Bight
2000-01-01T00:00:00Z,-0.0822595,0.2773666,-0.43914005,S CA Bight
2001-01-01T00:00:00Z,0.2365423,0.59184545,-0.12051368,S CA Bight
2002-01-01T00:00:00Z,-0.6631948,-0.3070248,-1.0189495,S CA Bight
2003-01-01T00:00:00Z,-0.28634176,0.06952716,-0.64267194,S CA Bight
2004-01-01T00:00:00Z,-0.3542179,0.0017580616,-0.7106637,S CA Bight
2005-01-01T00:00:00Z,1.7054648,2.067471,1.3394865,S CA Bight
2006-01-01T00:00:00Z,0.038765717,0.39499784,-0.31742138,S CA Bight
2007-01-01T00:00:00Z,-0.75854826,-0.40281463,-1.1149914,S CA Bight
2008-01-01T00:00:00Z,-0.058989886,0.2964105,-0.41660658,S CA Bight
2009-01-01T00:00:00Z,-0.46608955,-0.11033121,-0.82217425,S CA Bight
2010-01-01T00:00:00Z,0.011252246,0.3665996,-0.3455209,S CA Bight
2011-01-01T00:00:00Z,1.1224597,1.4777501,0.7626981,S CA Bight
2012-01-01T00:00:00Z,-0.67059004,-0.31453174,-1.0268744,S CA Bight
2013-01-01T00:00:00Z,-0.56353927,-0.2070068,-0.91930073,S CA Bight
2014-01-01T00:00:00Z,-0.6833502,-0.32757267,-1.0401286,S CA Bight
2015-01-01T00:00:00Z,-0.6778987,-0.32238036,-1.0343289,S CA Bight
2016-01-01T00:00:00Z,-0.60817176,-0.25258258,-0.96466917,S CA Bight
2017-01-01T00:00:00Z,0.5708268,0.92797536,0.21298115,S CA Bight
2018-01-01T00:00:00Z,-0.534605,-0.17763586,-0.89179283,S CA Bight
1981-01-01T00:00:00Z,-0.51819545,-0.23419182,-0.80265415,Sacramento - San Joaquin
1982-01-01T00:00:00Z,0.852474,1.1365752,0.567905,Sacramento - San Joaquin
1983-01-01T00:00:00Z,1.4341096,1.7189549,1.1497748,Sacramento - San Joaquin
1984-01-01T00:00:00Z,0.19474763,0.47875857,-0.08992822,Sacramento - San Joaquin
1985-01-01T00:00:00Z,-0.6753767,-0.39132243,-0.9597731,Sacramento - San Joaquin
1986-01-01T00:00:00Z,1.4090614,1.694884,1.1212754,Sacramento - San Joaquin
1987-01-01T00:00:00Z,-0.67448163,-0.39057475,-0.95919377,Sacramento - San Joaquin
1988-01-01T00:00:00Z,-0.71620125,-0.4322732,-1.0007896,Sacramento - San Joaquin
1989-01-01T00:00:00Z,-0.4410389,-0.15664072,-0.7251769,Sacramento - San Joaquin
1990-01-01T00:00:00Z,-0.85715365,-0.5730826,-1.1415133,Sacramento - San Joaquin
1991-01-01T00:00:00Z,-0.4967083,-0.21246915,-0.7809579,Sacramento - San Joaquin
1992-01-01T00:00:00Z,-0.654777,-0.37078223,-0.9395428,Sacramento - San Joaquin
1993-01-01T00:00:00Z,0.44365692,0.7278955,0.15927115,Sacramento - San Joaquin
1994-01-01T00:00:00Z,-0.85682684,-0.57275736,-1.1411813,Sacramento - San Joaquin
1995-01-01T00:00:00Z,1.6700464,1.954639,1.3847982,Sacramento - San Joaquin
1996-01-01T00:00:00Z,0.35990176,0.64628375,0.07500325,Sacramento - San Joaquin
1997-01-01T00:00:00Z,1.9272739,2.2122605,1.6423451,Sacramento - San Joaquin
1998-01-01T00:00:00Z,1.2744697,1.5592865,0.9903066,Sacramento - San Joaquin
1999-01-01T00:00:00Z,-0.22338873,0.060570814,-0.5082685,Sacramento - San Joaquin
2000-01-01T00:00:00Z,-0.061550718,0.22237374,-0.34620816,Sacramento - San Joaquin
2001-01-01T00:00:00Z,-0.594375,-0.31045142,-0.8796074,Sacramento - San Joaquin
2002-01-01T00:00:00Z,-0.5240626,-0.2401972,-0.80904883,Sacramento - San Joaquin
2003-01-01T00:00:00Z,-0.020651614,0.26434827,-0.30509648,Sacramento - San Joaquin
2004-01-01T00:00:00Z,-0.11241998,0.17147763,-0.39709336,Sacramento - San Joaquin
2005-01-01T00:00:00Z,0.24425502,0.5300527,-0.0404333,Sacramento - San Joaquin
2006-01-01T00:00:00Z,0.95650756,1.2406179,0.6720728,Sacramento - San Joaquin
2007-01-01T00:00:00Z,-0.7702879,-0.48639056,-1.0551752,Sacramento - San Joaquin
2008-01-01T00:00:00Z,-0.4098671,-0.12532401,-0.6940032,Sacramento - San Joaquin
2009-01-01T00:00:00Z,-0.5109295,-0.22676277,-0.79524976,Sacramento - San Joaquin
2010-01-01T00:00:00Z,-0.23118228,0.053437665,-0.5154005,Sacramento - San Joaquin
2011-01-01T00:00:00Z,0.39009732,0.6760115,0.10559042,Sacramento - San Joaquin
2012-01-01T00:00:00Z,-0.6336812,-0.34959203,-0.9180594,Sacramento - San Joaquin
2013-01-01T00:00:00Z,-0.35360697,-0.06943468,-0.63867456,Sacramento - San Joaquin
2014-01-01T00:00:00Z,-0.8959405,-0.6119188,-1.1804265,Sacramento - San Joaquin
2015-01-01T00:00:00Z,-0.399192,-0.11521325,-0.6840242,Sacramento - San Joaquin
2016-01-01T00:00:00Z,-0.2716203,0.012460998,-0.5559951,Sacramento - San Joaquin
2017-01-01T00:00:00Z,1.0135599,1.2977953,0.7289497,Sacramento - San Joaquin
2018-01-01T00:00:00Z,-0.2691692,0.015673157,-0.5534386,Sacramento - San Joaquin
1981-01-01T00:00:00Z,0.7073347,1.1090033,0.30576974,Salish Sea & WA Coast
1982-01-01T00:00:00Z,-0.21864364,0.18110391,-0.6206032,Salish Sea & WA Coast
1983-01-01T00:00:00Z,-0.098407164,0.30132228,-0.49918827,Salish Sea & WA Coast
1984-01-01T00:00:00Z,0.39446485,0.79458404,-0.006335599,Salish Sea & WA Coast
1985-01-01T00:00:00Z,-1.0190936,-0.6189526,-1.4193076,Salish Sea & WA Coast
1986-01-01T00:00:00Z,-0.050026696,0.34968853,-0.45151663,Salish Sea & WA Coast
1987-01-01T00:00:00Z,0.101690255,0.50150967,-0.29899973,Salish Sea & WA Coast
1988-01-01T00:00:00Z,-0.9657498,-0.56610334,-1.3668014,Salish Sea & WA Coast
1989-01-01T00:00:00Z,-0.7748467,-0.37445545,-1.1751999,Salish Sea & WA Coast
1990-01-01T00:00:00Z,0.7257798,1.1261675,0.32563627,Salish Sea & WA Coast
1991-01-01T00:00:00Z,1.5676525,1.9674302,1.1666963,Salish Sea & WA Coast
1992-01-01T00:00:00Z,-0.5199734,-0.119992115,-0.92046475,Salish Sea & WA Coast
1993-01-01T00:00:00Z,-1.1112895,-0.7114975,-1.5119423,Salish Sea & WA Coast
1994-01-01T00:00:00Z,-0.70795184,-0.30752218,-1.1082038,Salish Sea & WA Coast
1995-01-01T00:00:00Z,0.02818605,0.4278044,-0.37323043,Salish Sea & WA Coast
1996-01-01T00:00:00Z,1.6653879,2.0658152,1.2649313,Salish Sea & WA Coast
1997-01-01T00:00:00Z,0.88150007,1.281897,0.48141924,Salish Sea & WA Coast
1998-01-01T00:00:00Z,-0.73636115,-0.3365343,-1.1369483,Salish Sea & WA Coast
1999-01-01T00:00:00Z,0.14662726,0.5468334,-0.25363612,Salish Sea & WA Coast
2000-01-01T00:00:00Z,0.3159793,0.71702796,-0.08460096,Salish Sea & WA Coast
2001-01-01T00:00:00Z,-1.4521201,-1.0521078,-1.8524678,Salish Sea & WA Coast
2002-01-01T00:00:00Z,0.2747114,0.67481816,-0.12644003,Salish Sea & WA Coast
2003-01-01T00:00:00Z,-0.08748792,0.3134574,-0.4873632,Salish Sea & WA Coast
2004-01-01T00:00:00Z,0.62527245,1.0254611,0.22378564,Salish Sea & WA Coast
2005-01-01T00:00:00Z,-0.11102825,0.28909564,-0.5112708,Salish Sea & WA Coast
2006-01-01T00:00:00Z,-0.32122135,0.07860313,-0.72361183,Salish Sea & WA Coast
2007-01-01T00:00:00Z,1.0945157,1.4964077,0.6943482,Salish Sea & WA Coast
2008-01-01T00:00:00Z,0.52401054,0.9237526,0.1232314,Salish Sea & WA Coast
2009-01-01T00:00:00Z,0.9047423,1.3079963,0.50451034,Salish Sea & WA Coast
2010-01-01T00:00:00Z,-0.43638062,-0.03657117,-0.83709425,Salish Sea & WA Coast
2011-01-01T00:00:00Z,0.22771741,0.62938213,-0.1738282,Salish Sea & WA Coast
2012-01-01T00:00:00Z,-0.58214366,-0.18186082,-0.98236483,Salish Sea & WA Coast
2013-01-01T00:00:00Z,-0.6295886,-0.2293357,-1.0297145,Salish Sea & WA Coast
2014-01-01T00:00:00Z,-0.57700866,-0.17723185,-0.9782216,Salish Sea & WA Coast
2015-01-01T00:00:00Z,0.16611011,0.567523,-0.23370893,Salish Sea & WA Coast
2016-01-01T00:00:00Z,0.34481716,0.74532604,-0.055785064,Salish Sea & WA Coast
2017-01-01T00:00:00Z,-0.5168057,-0.11682383,-0.9174453,Salish Sea & WA Coast
2018-01-01T00:00:00Z,0.21962838,0.62002,-0.18074004,Salish Sea & WA Coast
