time,flow_anomaly_7_day_min,Seup,Selo,location
1986-01-01T00:00:00Z,0.27402055,0.542915,0.0059798923,Columbia Unglaciated
1987-01-01T00:00:00Z,-0.54412353,-0.27575856,-0.8124764,Columbia Unglaciated
1988-01-01T00:00:00Z,-0.8350025,-0.56654483,-1.103292,Columbia Unglaciated
1989-01-01T00:00:00Z,-0.3662495,-0.09705051,-0.6342374,Columbia Unglaciated
1990-01-01T00:00:00Z,-0.3334777,-0.06545723,-0.6023482,Columbia Unglaciated
1991-01-01T00:00:00Z,-0.24508938,0.025394032,-0.51311755,Columbia Unglaciated
1992-01-01T00:00:00Z,-0.7877773,-0.5182339,-1.0557127,Columbia Unglaciated
1993-01-01T00:00:00Z,-0.12955901,0.14290814,-0.3989065,Columbia Unglaciated
1994-01-01T00:00:00Z,-0.92718434,-0.6585379,-1.1953914,Columbia Unglaciated
1995-01-01T00:00:00Z,-0.46030465,-0.19014932,-0.72831553,Columbia Unglaciated
1996-01-01T00:00:00Z,0.54824525,0.81632054,0.2795082,Columbia Unglaciated
1997-01-01T00:00:00Z,0.9418594,1.209778,0.67281646,Columbia Unglaciated
1998-01-01T00:00:00Z,0.72854275,0.99757,0.4600557,Columbia Unglaciated
1999-01-01T00:00:00Z,0.6648882,0.9330375,0.3960475,Columbia Unglaciated
2000-01-01T00:00:00Z,0.24113849,0.5093128,-0.02902395,Columbia Unglaciated
2001-01-01T00:00:00Z,-0.65782785,-0.38961732,-0.92633164,Columbia Unglaciated
2002-01-01T00:00:00Z,-0.59084773,-0.32291675,-0.859874,Columbia Unglaciated
2003-01-01T00:00:00Z,-0.616421,-0.34844327,-0.8853894,Columbia Unglaciated
2004-01-01T00:00:00Z,-0.20134863,0.0665871,-0.4703069,Columbia Unglaciated
2005-01-01T00:00:00Z,-0.37740728,-0.10911512,-0.64581555,Columbia Unglaciated
2006-01-01T00:00:00Z,-0.08841843,0.18009587,-0.35672376,Columbia Unglaciated
2007-01-01T00:00:00Z,-0.32562,-0.057466403,-0.5941863,Columbia Unglaciated
2008-01-01T00:00:00Z,0.37963352,0.64746857,0.10909701,Columbia Unglaciated
2009-01-01T00:00:00Z,0.26145732,0.53009063,-0.0068474193,Columbia Unglaciated
2010-01-01T00:00:00Z,-7.9779915E-4,0.26756647,-0.2691598,Columbia Unglaciated
2011-01-01T00:00:00Z,0.7678309,1.0371174,0.49987635,Columbia Unglaciated
2012-01-01T00:00:00Z,0.33121395,0.5990529,0.06192888,Columbia Unglaciated
2013-01-01T00:00:00Z,-0.050208867,0.21759817,-0.32065153,Columbia Unglaciated
2014-01-01T00:00:00Z,0.20821673,0.47635746,-0.060372956,Columbia Unglaciated
2015-01-01T00:00:00Z,-0.48298156,-0.2145496,-0.7513952,Columbia Unglaciated
2016-01-01T00:00:00Z,-0.48616672,-0.2173559,-0.7545354,Columbia Unglaciated
2017-01-01T00:00:00Z,0.20884797,0.4771598,-0.059542127,Columbia Unglaciated
2018-01-01T00:00:00Z,0.023034684,0.2923052,-0.24708322,Columbia Unglaciated
1981-01-01T00:00:00Z,-0.5846798,-0.24358027,-0.92391354,OR & N CA Coast
1982-01-01T00:00:00Z,0.16753183,0.5087882,-0.17599577,OR & N CA Coast
1983-01-01T00:00:00Z,1.8627508,2.2062304,1.5213166,OR & N CA Coast
1984-01-01T00:00:00Z,0.86598396,1.2053016,0.5258242,OR & N CA Coast
1985-01-01T00:00:00Z,0.18954696,0.52969766,-0.14982492,OR & N CA Coast
1986-01-01T00:00:00Z,-0.04725183,0.2925417,-0.38724712,OR & N CA Coast
1987-01-01T00:00:00Z,-0.4505742,-0.11086979,-0.7904046,OR & N CA Coast
1988-01-01T00:00:00Z,-0.8321471,-0.49251667,-1.1726261,OR & N CA Coast
1989-01-01T00:00:00Z,-0.46128452,-0.12222386,-0.80306596,OR & N CA Coast
1990-01-01T00:00:00Z,-0.065242514,0.27387303,-0.4063272,OR & N CA Coast
1991-01-01T00:00:00Z,-0.4397869,-0.100741476,-0.78068,OR & N CA Coast
1992-01-01T00:00:00Z,-0.98954153,-0.6500227,-1.3293839,OR & N CA Coast
1993-01-01T00:00:00Z,-0.33857992,0.0010722477,-0.67885894,OR & N CA Coast
1994-01-01T00:00:00Z,-0.74675167,-0.40710366,-1.0864308,OR & N CA Coast
1995-01-01T00:00:00Z,-0.5308739,-0.19139901,-0.8716395,OR & N CA Coast
1996-01-01T00:00:00Z,0.83777714,1.179008,0.49787173,OR & N CA Coast
1997-01-01T00:00:00Z,0.7536355,1.0933034,0.41396344,OR & N CA Coast
1998-01-01T00:00:00Z,1.0594798,1.4023861,0.71367663,OR & N CA Coast
1999-01-01T00:00:00Z,0.88296443,1.222538,0.54248375,OR & N CA Coast
2000-01-01T00:00:00Z,0.3456247,0.68539345,0.0048157205,OR & N CA Coast
2001-01-01T00:00:00Z,-0.22317368,0.12545726,-0.56721586,OR & N CA Coast
2002-01-01T00:00:00Z,-0.50718695,-0.16317432,-0.8480675,OR & N CA Coast
2003-01-01T00:00:00Z,-0.49861085,-0.15907098,-0.83842593,OR & N CA Coast
2004-01-01T00:00:00Z,-0.17562343,0.16441795,-0.51504195,OR & N CA Coast
2005-01-01T00:00:00Z,-0.032561254,0.3070991,-0.37229544,OR & N CA Coast
2006-01-01T00:00:00Z,0.38686854,0.7261165,0.04665938,OR & N CA Coast
2007-01-01T00:00:00Z,-0.043654528,0.29558173,-0.38393226,OR & N CA Coast
2008-01-01T00:00:00Z,0.09140557,0.43079206,-0.24860935,OR & N CA Coast
2009-01-01T00:00:00Z,-0.23194101,0.10771583,-0.57162225,OR & N CA Coast
2010-01-01T00:00:00Z,-0.09622054,0.24326734,-0.43607622,OR & N CA Coast
2011-01-01T00:00:00Z,0.79242814,1.1317255,0.452285,OR & N CA Coast
2012-01-01T00:00:00Z,0.36969563,0.7091007,0.0294989,OR & N CA Coast
2013-01-01T00:00:00Z,-0.22099972,0.11795678,-0.56233364,OR & N CA Coast
2014-01-01T00:00:00Z,-0.49882653,-0.15839772,-0.83823174,OR & N CA Coast
2015-01-01T00:00:00Z,-0.65289825,-0.31336188,-0.9929951,OR & N CA Coast
2016-01-01T00:00:00Z,-0.4990529,-0.15915269,-0.8385548,OR & N CA Coast
2017-01-01T00:00:00Z,0.6007109,0.94069326,0.2579092,OR & N CA Coast
2018-01-01T00:00:00Z,-0.038940564,0.30093455,-0.37858278,OR & N CA Coast
1981-01-01T00:00:00Z,0.2713439,0.5816586,-0.038193133,S CA Bight
1982-01-01T00:00:00Z,0.18487386,0.49738228,-0.12380017,S CA Bight
1983-01-01T00:00:00Z,0.6558045,0.9713262,0.34708053,S CA Bight
1984-01-01T00:00:00Z,0.5814216,0.89950025,0.2722795,S CA Bight
1985-01-01T00:00:00Z,-0.02964914,0.27957526,-0.34047714,S CA Bight
1986-01-01T00:00:00Z,-0.0050452584,0.30417404,-0.31589454,S CA Bight
1987-01-01T00:00:00Z,-0.06892085,0.2405982,-0.3791938,S CA Bight
1988-01-01T00:00:00Z,-0.11965908,0.18895042,-0.43259728,S CA Bight
1989-01-01T00:00:00Z,-0.25613573,0.052446533,-0.5697186,S CA Bight
1990-01-01T00:00:00Z,-0.3167265,-0.008068629,-0.63163584,S CA Bight
1991-01-01T00:00:00Z,-0.39266562,-0.08407929,-0.7058761,S CA Bight
1992-01-01T00:00:00Z,-0.24026404,0.06842571,-0.552624,S CA Bight
1993-01-01T00:00:00Z,0.028789224,0.3384825,-0.2821456,S CA Bight
1994-01-01T00:00:00Z,-0.18013126,0.12901714,-0.49123773,S CA Bight
1995-01-01T00:00:00Z,0.22035533,0.5309685,-0.08904641,S CA Bight
1996-01-01T00:00:00Z,0.09859064,0.40925166,-0.21084526,S CA Bight
1997-01-01T00:00:00Z,-0.05781341,0.25106403,-0.3695968,S CA Bight
1998-01-01T00:00:00Z,0.3204646,0.63019216,0.009980586,S CA Bight
1999-01-01T00:00:00Z,0.46178693,0.7743219,0.15304448,S CA Bight
2000-01-01T00:00:00Z,0.005584307,0.3161266,-0.304025,S CA Bight
2001-01-01T00:00:00Z,0.3274528,0.6382328,0.01816283,S CA Bight
2002-01-01T00:00:00Z,0.009645182,0.31848523,-0.30227873,S CA Bight
2003-01-01T00:00:00Z,-0.17267472,0.13630942,-0.4841086,S CA Bight
2004-01-01T00:00:00Z,-0.14122427,0.16776669,-0.45260942,S CA Bight
2005-01-01T00:00:00Z,0.2425604,0.5523026,-0.06802713,S CA Bight
2006-01-01T00:00:00Z,0.8362025,1.1464487,0.52596116,S CA Bight
2007-01-01T00:00:00Z,-0.05824022,0.25035268,-0.3713308,S CA Bight
2008-01-01T00:00:00Z,-0.026231105,0.28267792,-0.3376755,S CA Bight
2009-01-01T00:00:00Z,-0.032098252,0.27841026,-0.3424135,S CA Bight
2010-01-01T00:00:00Z,-0.11429992,0.19614372,-0.42370847,S CA Bight
2011-01-01T00:00:00Z,0.5162252,0.8303781,0.20760536,S CA Bight
2012-01-01T00:00:00Z,-0.1584105,0.15249328,-0.46755397,S CA Bight
2013-01-01T00:00:00Z,-0.321056,-0.010766056,-0.6307251,S CA Bight
2014-01-01T00:00:00Z,-0.408971,-0.09940374,-0.7194666,S CA Bight
2015-01-01T00:00:00Z,-0.46849877,-0.1587411,-0.7786262,S CA Bight
2016-01-01T00:00:00Z,-0.4360213,-0.12638907,-0.7462365,S CA Bight
2017-01-01T00:00:00Z,-0.35396814,-0.042602137,-0.66296995,S CA Bight
2018-01-01T00:00:00Z,-0.41940868,-0.10501624,-0.7329385,S CA Bight
1981-01-01T00:00:00Z,-0.41150126,-0.14531669,-0.67878646,Sacramento - San Joaquin
1982-01-01T00:00:00Z,0.11844388,0.3863907,-0.1477338,Sacramento - San Joaquin
1983-01-01T00:00:00Z,1.7416869,2.0079777,1.4718809,Sacramento - San Joaquin
1984-01-01T00:00:00Z,0.75198853,1.0235015,0.48436847,Sacramento - San Joaquin
1985-01-01T00:00:00Z,0.083286494,0.3504558,-0.18298268,Sacramento - San Joaquin
1986-01-01T00:00:00Z,0.16154492,0.42957118,-0.104464285,Sacramento - San Joaquin
1987-01-01T00:00:00Z,-0.2861189,-0.019894727,-0.5536089,Sacramento - San Joaquin
1988-01-01T00:00:00Z,-0.5087865,-0.24218449,-0.77540076,Sacramento - San Joaquin
1989-01-01T00:00:00Z,-0.5618518,-0.2955057,-0.8293568,Sacramento - San Joaquin
1990-01-01T00:00:00Z,-0.46735373,-0.20103832,-0.7343089,Sacramento - San Joaquin
1991-01-01T00:00:00Z,-0.67214334,-0.4059465,-0.9393283,Sacramento - San Joaquin
1992-01-01T00:00:00Z,-0.5679542,-0.30126458,-0.8346961,Sacramento - San Joaquin
1993-01-01T00:00:00Z,-0.36686265,-0.099378906,-0.6330196,Sacramento - San Joaquin
1994-01-01T00:00:00Z,-0.52962554,-0.26340184,-0.79676795,Sacramento - San Joaquin
1995-01-01T00:00:00Z,-0.10291241,0.16891995,-0.3701455,Sacramento - San Joaquin
1996-01-01T00:00:00Z,0.46095896,0.72837746,0.19478613,Sacramento - San Joaquin
1997-01-01T00:00:00Z,0.49521703,0.7620883,0.22874783,Sacramento - San Joaquin
1998-01-01T00:00:00Z,0.85038096,1.1172456,0.58297896,Sacramento - San Joaquin
1999-01-01T00:00:00Z,0.907043,1.1745199,0.6374261,Sacramento - San Joaquin
2000-01-01T00:00:00Z,0.44650018,0.7133547,0.17796326,Sacramento - San Joaquin
2001-01-01T00:00:00Z,-0.13350447,0.13245562,-0.4015133,Sacramento - San Joaquin
2002-01-01T00:00:00Z,-0.17185517,0.09436442,-0.43900427,Sacramento - San Joaquin
2003-01-01T00:00:00Z,-0.1259114,0.1403796,-0.3947432,Sacramento - San Joaquin
2004-01-01T00:00:00Z,-0.005626906,0.2604588,-0.27314195,Sacramento - San Joaquin
2005-01-01T00:00:00Z,0.09971496,0.36609927,-0.16767684,Sacramento - San Joaquin
2006-01-01T00:00:00Z,0.7710264,1.0378175,0.50426865,Sacramento - San Joaquin
2007-01-01T00:00:00Z,-0.16820388,0.09772494,-0.4361646,Sacramento - San Joaquin
2008-01-01T00:00:00Z,-0.2882144,-0.02222246,-0.55649453,Sacramento - San Joaquin
2009-01-01T00:00:00Z,-0.3347074,-0.06864168,-0.6021567,Sacramento - San Joaquin
2010-01-01T00:00:00Z,-0.09485738,0.17117405,-0.36243767,Sacramento - San Joaquin
2011-01-01T00:00:00Z,0.73867637,1.0071714,0.472337,Sacramento - San Joaquin
2012-01-01T00:00:00Z,-0.044309795,0.22163583,-0.31261092,Sacramento - San Joaquin
2013-01-01T00:00:00Z,-0.11594513,0.15111752,-0.3824514,Sacramento - San Joaquin
2014-01-01T00:00:00Z,-0.5904565,-0.32404482,-0.85747445,Sacramento - San Joaquin
2015-01-01T00:00:00Z,-0.6377728,-0.37093136,-0.90445465,Sacramento - San Joaquin
2016-01-01T00:00:00Z,-0.48854488,-0.22144996,-0.7552931,Sacramento - San Joaquin
2017-01-01T00:00:00Z,0.12495841,0.39271903,-0.14146152,Sacramento - San Joaquin
2018-01-01T00:00:00Z,-0.07808888,0.18995519,-0.3447112,Sacramento - San Joaquin
1981-01-01T00:00:00Z,0.16238105,0.52110744,-0.19576442,Salish Sea & WA Coast
1982-01-01T00:00:00Z,0.65548825,1.0142468,0.29599342,Salish Sea & WA Coast
1983-01-01T00:00:00Z,1.5243707,1.8847833,1.1669652,Salish Sea & WA Coast
1984-01-01T00:00:00Z,0.21526739,0.57388467,-0.15378577,Salish Sea & WA Coast
1985-01-01T00:00:00Z,0.013593477,0.3714003,-0.34556785,Salish Sea & WA Coast
1986-01-01T00:00:00Z,-0.28218377,0.076854154,-0.6400967,Salish Sea & WA Coast
1987-01-01T00:00:00Z,-0.65394163,-0.29397547,-1.0113328,Salish Sea & WA Coast
1988-01-01T00:00:00Z,-1.1337597,-0.77678907,-1.4955232,Salish Sea & WA Coast
1989-01-01T00:00:00Z,-0.08514457,0.2777187,-0.442139,Salish Sea & WA Coast
1990-01-01T00:00:00Z,-0.2937579,0.065907255,-0.6513362,Salish Sea & WA Coast
1991-01-01T00:00:00Z,0.8696523,1.2389342,0.5116351,Salish Sea & WA Coast
1992-01-01T00:00:00Z,-0.6393076,-0.27892572,-0.9965458,Salish Sea & WA Coast
1993-01-01T00:00:00Z,-0.3678287,-0.010799234,-0.72961783,Salish Sea & WA Coast
1994-01-01T00:00:00Z,-0.39048323,-0.030466283,-0.74811864,Salish Sea & WA Coast
1995-01-01T00:00:00Z,-0.610433,-0.25146356,-0.96858615,Salish Sea & WA Coast
1996-01-01T00:00:00Z,0.5667578,0.92973894,0.20983446,Salish Sea & WA Coast
1997-01-01T00:00:00Z,1.4461396,1.8111672,1.0891271,Salish Sea & WA Coast
1998-01-01T00:00:00Z,-0.16660814,0.19334632,-0.5240096,Salish Sea & WA Coast
1999-01-01T00:00:00Z,0.2742075,0.63231385,-0.085056596,Salish Sea & WA Coast
2000-01-01T00:00:00Z,0.51490515,0.87469894,0.15732558,Salish Sea & WA Coast
2001-01-01T00:00:00Z,0.3330437,0.6958221,-0.023922838,Salish Sea & WA Coast
2002-01-01T00:00:00Z,-0.13438348,0.2232264,-0.4938759,Salish Sea & WA Coast
2003-01-01T00:00:00Z,-1.0566304,-0.69937474,-1.416934,Salish Sea & WA Coast
2004-01-01T00:00:00Z,0.031625394,0.39562005,-0.32526937,Salish Sea & WA Coast
2005-01-01T00:00:00Z,-0.34298,0.015396341,-0.70214474,Salish Sea & WA Coast
2006-01-01T00:00:00Z,-0.31970054,0.039467044,-0.6779483,Salish Sea & WA Coast
2007-01-01T00:00:00Z,-0.6992627,-0.34239012,-1.0615857,Salish Sea & WA Coast
2008-01-01T00:00:00Z,0.8386037,1.1960988,0.47877085,Salish Sea & WA Coast
2009-01-01T00:00:00Z,-0.11814821,0.24156815,-0.47594255,Salish Sea & WA Coast
2010-01-01T00:00:00Z,-0.275973,0.080897994,-0.63860494,Salish Sea & WA Coast
2011-01-01T00:00:00Z,1.1053447,1.462504,0.7437882,Salish Sea & WA Coast
2012-01-01T00:00:00Z,0.4115163,0.76860064,0.050447956,Salish Sea & WA Coast
2013-01-01T00:00:00Z,-0.05663117,0.30038068,-0.42125565,Salish Sea & WA Coast
2014-01-01T00:00:00Z,0.2751361,0.63202494,-0.08769767,Salish Sea & WA Coast
2015-01-01T00:00:00Z,-0.5828374,-0.22042723,-0.93990046,Salish Sea & WA Coast
2016-01-01T00:00:00Z,-0.34024897,0.016717084,-0.7021175,Salish Sea & WA Coast
2017-01-01T00:00:00Z,-0.3107927,0.047102116,-0.6792908,Salish Sea & WA Coast
2018-01-01T00:00:00Z,-0.37699616,-0.020072259,-0.73882216,Salish Sea & WA Coast
