time,variable,value_character,value_type,value_numeric
2012-01-01T00:00:00Z,location,"Beaver, OR",character,NA
2012-01-01T00:00:00Z,region,OR,character,NA
2013-01-01T00:00:00Z,location,"Beaver, OR",character,NA
2013-01-01T00:00:00Z,region,OR,character,NA
2014-01-01T00:00:00Z,location,"Beaver, OR",character,NA
2014-01-01T00:00:00Z,region,OR,character,NA
2015-01-01T00:00:00Z,location,"Beaver, OR",character,NA
2015-01-01T00:00:00Z,region,OR,character,NA
2016-01-01T00:00:00Z,location,"Beaver, OR",character,NA
2016-01-01T00:00:00Z,region,OR,character,NA
2017-01-01T00:00:00Z,location,"Beaver, OR",character,NA
2017-01-01T00:00:00Z,region,OR,character,NA
2005-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2005-01-01T00:00:00Z,region,CCA,character,NA
2006-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2006-01-01T00:00:00Z,region,CCA,character,NA
2007-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2007-01-01T00:00:00Z,region,CCA,character,NA
2008-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2008-01-01T00:00:00Z,region,CCA,character,NA
2009-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2009-01-01T00:00:00Z,region,CCA,character,NA
2010-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2010-01-01T00:00:00Z,region,CCA,character,NA
2011-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2011-01-01T00:00:00Z,region,CCA,character,NA
2012-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2012-01-01T00:00:00Z,region,CCA,character,NA
2013-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2013-01-01T00:00:00Z,region,CCA,character,NA
2014-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2014-01-01T00:00:00Z,region,CCA,character,NA
2015-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2015-01-01T00:00:00Z,region,CCA,character,NA
2016-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2016-01-01T00:00:00Z,region,CCA,character,NA
2017-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2017-01-01T00:00:00Z,region,CCA,character,NA
2018-01-01T00:00:00Z,location,"Bodega Bay, CA",character,NA
2018-01-01T00:00:00Z,region,CCA,character,NA
2005-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2005-01-01T00:00:00Z,region,CCA,character,NA
2006-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2006-01-01T00:00:00Z,region,CCA,character,NA
2007-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2007-01-01T00:00:00Z,region,CCA,character,NA
2008-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2008-01-01T00:00:00Z,region,CCA,character,NA
2009-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2009-01-01T00:00:00Z,region,CCA,character,NA
2010-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2010-01-01T00:00:00Z,region,CCA,character,NA
2011-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2011-01-01T00:00:00Z,region,CCA,character,NA
2012-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2012-01-01T00:00:00Z,region,CCA,character,NA
2013-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2013-01-01T00:00:00Z,region,CCA,character,NA
2014-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2014-01-01T00:00:00Z,region,CCA,character,NA
2015-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2015-01-01T00:00:00Z,region,CCA,character,NA
2016-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2016-01-01T00:00:00Z,region,CCA,character,NA
2017-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2017-01-01T00:00:00Z,region,CCA,character,NA
2018-01-01T00:00:00Z,location,"Bolinas, CA",character,NA
2018-01-01T00:00:00Z,region,CCA,character,NA
2005-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2005-01-01T00:00:00Z,region,WA,character,NA
2006-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2006-01-01T00:00:00Z,region,WA,character,NA
2007-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2007-01-01T00:00:00Z,region,WA,character,NA
2008-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2008-01-01T00:00:00Z,region,WA,character,NA
2009-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2009-01-01T00:00:00Z,region,WA,character,NA
2010-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2010-01-01T00:00:00Z,region,WA,character,NA
2011-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2011-01-01T00:00:00Z,region,WA,character,NA
2012-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2012-01-01T00:00:00Z,region,WA,character,NA
2013-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2013-01-01T00:00:00Z,region,WA,character,NA
2014-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2014-01-01T00:00:00Z,region,WA,character,NA
2015-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2015-01-01T00:00:00Z,region,WA,character,NA
2016-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2016-01-01T00:00:00Z,region,WA,character,NA
2017-01-01T00:00:00Z,location,"Chinook, WA",character,NA
2017-01-01T00:00:00Z,region,WA,character,NA
2005-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2005-01-01T00:00:00Z,region,CCA,character,NA
2006-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2006-01-01T00:00:00Z,region,CCA,character,NA
2007-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2007-01-01T00:00:00Z,region,CCA,character,NA
2008-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2008-01-01T00:00:00Z,region,CCA,character,NA
2009-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2009-01-01T00:00:00Z,region,CCA,character,NA
2010-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2010-01-01T00:00:00Z,region,CCA,character,NA
2011-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2011-01-01T00:00:00Z,region,CCA,character,NA
2012-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2012-01-01T00:00:00Z,region,CCA,character,NA
2013-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2013-01-01T00:00:00Z,region,CCA,character,NA
2014-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2014-01-01T00:00:00Z,region,CCA,character,NA
2015-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2015-01-01T00:00:00Z,region,CCA,character,NA
2016-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2016-01-01T00:00:00Z,region,CCA,character,NA
2017-01-01T00:00:00Z,location,"Cloverdale, CA",character,NA
2017-01-01T00:00:00Z,region,CCA,character,NA
2005-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2005-01-01T00:00:00Z,region,CCA,character,NA
2006-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2006-01-01T00:00:00Z,region,CCA,character,NA
2007-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2007-01-01T00:00:00Z,region,CCA,character,NA
2008-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2008-01-01T00:00:00Z,region,CCA,character,NA
2009-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2009-01-01T00:00:00Z,region,CCA,character,NA
2010-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2010-01-01T00:00:00Z,region,CCA,character,NA
2011-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2011-01-01T00:00:00Z,region,CCA,character,NA
2012-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2012-01-01T00:00:00Z,region,CCA,character,NA
2013-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2013-01-01T00:00:00Z,region,CCA,character,NA
2014-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2014-01-01T00:00:00Z,region,CCA,character,NA
2015-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2015-01-01T00:00:00Z,region,CCA,character,NA
2016-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2016-01-01T00:00:00Z,region,CCA,character,NA
2017-01-01T00:00:00Z,location,"Comptche, CA",character,NA
2017-01-01T00:00:00Z,region,CCA,character,NA
2005-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2005-01-01T00:00:00Z,region,NCA,character,NA
2006-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2006-01-01T00:00:00Z,region,NCA,character,NA
2007-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2007-01-01T00:00:00Z,region,NCA,character,NA
2008-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2008-01-01T00:00:00Z,region,NCA,character,NA
2009-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2009-01-01T00:00:00Z,region,NCA,character,NA
2010-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2010-01-01T00:00:00Z,region,NCA,character,NA
2011-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2011-01-01T00:00:00Z,region,NCA,character,NA
2012-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2012-01-01T00:00:00Z,region,NCA,character,NA
2013-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2013-01-01T00:00:00Z,region,NCA,character,NA
2014-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2014-01-01T00:00:00Z,region,NCA,character,NA
2015-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2015-01-01T00:00:00Z,region,NCA,character,NA
2016-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2016-01-01T00:00:00Z,region,NCA,character,NA
2017-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2017-01-01T00:00:00Z,region,NCA,character,NA
2018-01-01T00:00:00Z,location,"Crescent City, CA",character,NA
2018-01-01T00:00:00Z,region,NCA,character,NA
2005-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2005-01-01T00:00:00Z,region,SCA,character,NA
2006-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2006-01-01T00:00:00Z,region,SCA,character,NA
2007-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2007-01-01T00:00:00Z,region,SCA,character,NA
2008-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2008-01-01T00:00:00Z,region,SCA,character,NA
2009-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2009-01-01T00:00:00Z,region,SCA,character,NA
2010-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2010-01-01T00:00:00Z,region,SCA,character,NA
2011-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2011-01-01T00:00:00Z,region,SCA,character,NA
2012-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2012-01-01T00:00:00Z,region,SCA,character,NA
2013-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2013-01-01T00:00:00Z,region,SCA,character,NA
2014-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2014-01-01T00:00:00Z,region,SCA,character,NA
2015-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2015-01-01T00:00:00Z,region,SCA,character,NA
2016-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2016-01-01T00:00:00Z,region,SCA,character,NA
2017-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2017-01-01T00:00:00Z,region,SCA,character,NA
2018-01-01T00:00:00Z,location,"Dana Point, CA",character,NA
2018-01-01T00:00:00Z,region,SCA,character,NA
2005-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2005-01-01T00:00:00Z,region,SCA,character,NA
2006-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2006-01-01T00:00:00Z,region,SCA,character,NA
2007-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2007-01-01T00:00:00Z,region,SCA,character,NA
2008-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2008-01-01T00:00:00Z,region,SCA,character,NA
2009-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2009-01-01T00:00:00Z,region,SCA,character,NA
2010-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2010-01-01T00:00:00Z,region,SCA,character,NA
2011-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2011-01-01T00:00:00Z,region,SCA,character,NA
2012-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2012-01-01T00:00:00Z,region,SCA,character,NA
2013-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2013-01-01T00:00:00Z,region,SCA,character,NA
2014-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2014-01-01T00:00:00Z,region,SCA,character,NA
2015-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2015-01-01T00:00:00Z,region,SCA,character,NA
2016-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2016-01-01T00:00:00Z,region,SCA,character,NA
2017-01-01T00:00:00Z,location,"Del Mar, CA",character,NA
2017-01-01T00:00:00Z,region,SCA,character,NA
2005-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2005-01-01T00:00:00Z,region,CCA,character,NA
2006-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2006-01-01T00:00:00Z,region,CCA,character,NA
2007-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2007-01-01T00:00:00Z,region,CCA,character,NA
2008-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2008-01-01T00:00:00Z,region,CCA,character,NA
2009-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2009-01-01T00:00:00Z,region,CCA,character,NA
2010-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2010-01-01T00:00:00Z,region,CCA,character,NA
2011-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2011-01-01T00:00:00Z,region,CCA,character,NA
2012-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2012-01-01T00:00:00Z,region,CCA,character,NA
2013-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2013-01-01T00:00:00Z,region,CCA,character,NA
2014-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2014-01-01T00:00:00Z,region,CCA,character,NA
2015-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2015-01-01T00:00:00Z,region,CCA,character,NA
2016-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2016-01-01T00:00:00Z,region,CCA,character,NA
2017-01-01T00:00:00Z,location,"Dillon Beach, CA",character,NA
2017-01-01T00:00:00Z,region,CCA,character,NA
2005-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2005-01-01T00:00:00Z,region,CCA,character,NA
2006-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2006-01-01T00:00:00Z,region,CCA,character,NA
2007-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2007-01-01T00:00:00Z,region,CCA,character,NA
2008-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2008-01-01T00:00:00Z,region,CCA,character,NA
2009-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2009-01-01T00:00:00Z,region,CCA,character,NA
2010-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2010-01-01T00:00:00Z,region,CCA,character,NA
2011-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2011-01-01T00:00:00Z,region,CCA,character,NA
2012-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2012-01-01T00:00:00Z,region,CCA,character,NA
2013-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2013-01-01T00:00:00Z,region,CCA,character,NA
2014-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2014-01-01T00:00:00Z,region,CCA,character,NA
2015-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2015-01-01T00:00:00Z,region,CCA,character,NA
2016-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2016-01-01T00:00:00Z,region,CCA,character,NA
2017-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2017-01-01T00:00:00Z,region,CCA,character,NA
2018-01-01T00:00:00Z,location,"El Granada, CA",character,NA
2018-01-01T00:00:00Z,region,CCA,character,NA
2005-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2005-01-01T00:00:00Z,region,NCA,character,NA
2006-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2006-01-01T00:00:00Z,region,NCA,character,NA
2007-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2007-01-01T00:00:00Z,region,NCA,character,NA
2008-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2008-01-01T00:00:00Z,region,NCA,character,NA
2009-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2009-01-01T00:00:00Z,region,NCA,character,NA
2010-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2010-01-01T00:00:00Z,region,NCA,character,NA
2011-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2011-01-01T00:00:00Z,region,NCA,character,NA
2012-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2012-01-01T00:00:00Z,region,NCA,character,NA
2013-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2013-01-01T00:00:00Z,region,NCA,character,NA
2014-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2014-01-01T00:00:00Z,region,NCA,character,NA
2015-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2015-01-01T00:00:00Z,region,NCA,character,NA
2016-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2016-01-01T00:00:00Z,region,NCA,character,NA
2017-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2017-01-01T00:00:00Z,region,NCA,character,NA
2018-01-01T00:00:00Z,location,"Eureka, CA",character,NA
2018-01-01T00:00:00Z,region,NCA,character,NA
2005-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2005-01-01T00:00:00Z,region,NCA,character,NA
2006-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2006-01-01T00:00:00Z,region,NCA,character,NA
2007-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2007-01-01T00:00:00Z,region,NCA,character,NA
2008-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2008-01-01T00:00:00Z,region,NCA,character,NA
2009-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2009-01-01T00:00:00Z,region,NCA,character,NA
2010-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2010-01-01T00:00:00Z,region,NCA,character,NA
2011-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2011-01-01T00:00:00Z,region,NCA,character,NA
2012-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2012-01-01T00:00:00Z,region,NCA,character,NA
2013-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2013-01-01T00:00:00Z,region,NCA,character,NA
2014-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2014-01-01T00:00:00Z,region,NCA,character,NA
2015-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2015-01-01T00:00:00Z,region,NCA,character,NA
2016-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2016-01-01T00:00:00Z,region,NCA,character,NA
2017-01-01T00:00:00Z,location,"Fields Landing, CA",character,NA
2017-01-01T00:00:00Z,region,NCA,character,NA
2005-01-01T00:00:00Z,location,"Fort Bragg, CA",character,NA
2005-01-01T00:00:00Z,region,NCA,character,NA
